,video_id,comments
494,mWHNIigfA54,"['Beautiful', 'This one is my favourite ever!', 'Not so sure...', 'THIS IS AWESOME', 'Wonderful', '👍 love this', 'Супер!!!!', 'Visit\xa0http://on.dior.com/dior-talks to follow the new Dior Talks series on the 5\xa0edition of ‘Dior Lady Art,’ revisiting the ‘Lady Dior’ through the creative universes of 10 artists and collectives!', 'Brilliant !', 'Wow... Just wow 😂', 'Yes thrift shopping and recreating different new bags with them is a new hobby in 2020 pandemic.', 'lol the bottle top opener', 'Beautiful and valuable art']"
495,K5shObQUjoA,"['wow', 'Injecting old techniques with new technologies ❤️❤️❤️ keep up the fantastic work #dior team. Best regards #donniicoco', 'I love it', ""love em'"", '👍 beautiful', '🤩', 'Очень оригинально и круто', 'Привет из Краснодара ))))', 'Why are there so many men hired as the creatives for Dior LADY art? 🙄🤔', 'Visit\xa0http://on.dior.com/dior-talks to follow the new Dior Talks series on the 5\xa0edition of ‘Dior Lady Art,’ revisiting the ‘Lady Dior’ through the creative universes of 10 artists and collectives!', 'Beautiful designs, where can we buy them?', 'Love it sooooo much', ""Love recycling thrift old items and bringing them back to today's life ."", 'Fantastic 😍💋 💝💖♥️❤️']"
496,yv3B2gR48eU,"['Pretty tacky just like the brand itself nowadays..', 'buy that all', 'Jisoo would slay on this for sure as usual 🖤💖', 'Wowowow', 'The 0:10 is quite artsy...but none are what I´d ever use...', 'That was beautiful! So mesmerizing!!!', 'I love Dior Because of Jisoo', 'Two words to sum up all these designs: Messy + overdone', 'In love 🤍', 'I wanted to see jisoo here', 'Very Nice design, FULL of #ART masterpiece classy elegant', 'Jisoo 💕', 'Can we expect a full advertisement with Dior global muse (jisoo of blackpink) ......I swear its gonna be worthy........lots of love ❤❤', '#dior is on fire this season and I’m absolutely in ❤️❤️❤️ with all collections. Great work guys ❤️ #donniicoco 😘', 'Bagus banget euy 😍', '👍 Wow', '💚❤💙💛', 'Beautiful! I want every single one of them!!', '😍😍😍is there any internship ?', 'Sums up 2020 for me. Crazy bag from a high couture house. 🧐']"
497,j1uHnrhf-wU,"['👍😀 beautiful', 'Omgggg', 'Woahhh, if only I had the money', 'Visit\xa0http://on.dior.com/dior-talks to follow the new Dior Talks series on the 5\xa0edition of ‘Dior Lady Art,’ revisiting the ‘Lady Dior’ through the creative universes of 10 artists and collectives!', 'It’s so beautiful ☺️']"
498,quTrTOkywWM,"['This is awesome', 'Its very beautiful', 'Dior we need jisoo with this bag .....please \nA advertisement would be just perfect 😭😭', '❤️🤗', 'the level of exicement I got from watching this!', '👏🏽👏🏽👏🏽', 'Congratulations Bro!', '👍 beautiful', 'Visit\xa0http://on.dior.com/dior-talks to follow the new Dior Talks series on the 5\xa0edition of ‘Dior Lady Art,’ revisiting the ‘Lady Dior’ through the creative universes of 10 artists and collectives!', 'Love his handwritting', 'Soooo unique 🖤', 'Good. I wait for love from you 💝💖']"
499,Uamr4y3spUg,"['Do they still sell these bags she created ?', 'This is the It bag! 👜', 'Beautiful 🥰', '👍 beautiful', 'I just tried to look this up but I guess they aren’t available as of yet? I’m a huge fan of Judy Chicago!!!', 'Beutiful', 'Amazing! Thank you so much for sharing this. 😀🙌🙌🙌', 'Visit\xa0http://on.dior.com/dior-talks to follow the new Dior Talks series on the 5\xa0edition of ‘Dior Lady Art,’ revisiting the ‘Lady Dior’ through the creative universes of 10 artists and collectives!', 'This is absolutely amazing! What a wonderful woman', 'I want...I need...💖', 'Божественно', 'How much ? 100 bux?', 'Very happy 😍💋 💝💖♥️❤️', 'beautiful concept and design ! j’adore ❤️', 'Fantastic 😍💋 💝💖♥️❤️', 'I want one, but I feel like I could blind someone cause of the bright almost reflective colors. ✨✨✨✨', '❤❤ love from jisoo fan']"
500,iiAfOk5sxs4,"[""I don't see Oh Sehun"", 'Hello? I think someone might have misunderstood my previous comment?', 'Now I want this jacket so bad', '👍😀👋', 'Nice...', 'Toujour aussi Parfait. 👍 ✨✨✨', 'Im here bcz i saw sehun with it', 'Coool ⛷️', 'DIOR', 'ㄷㄷ', 'made by japan, sales by dior. good job', 'All this talk about wood is giving me wood...', 'Nice structured video']"
501,FMfzGWOU_FU,"['Visit http://on.dior.com/ski-men to explore the new ‘Ski Capsule’ collection.', 'Song?', 'OH SEHUN WERE ARE U 😥', 'Great,for the African Market!!!💟', 'Where is our OH SEHUN -3-', 'Ахуенно!!!', 'immaculate', ""Unfortunately you can't use everything this year locked"", 'kann man dieses Jahr leider nicht gebrauchen alles gesperrt', 'Dior non amour', 'Men ski outfits...weird of 😎\nNext time, women ski outfits', '👍👋']"
502,AzUQK18A9nY,"['Click on http://on.dior.com/saint-honore-bag to discover the new ‘Dior St Honoré’ bag.', ""Je cherche son talent a cette cruche, quelqu'un peut m'aider"", ""ça a l'air trop bon !!!"", 'cette fille me fascine', ""Et Carême ? Personne n'en parle, mais c'était le plus grand pâtissier français qui continue aujourd'hui d'inspirer !"", 'Une perle rare Léna', ""Roh lala elle est partout j'comprends pas"", 'Fais attention si un jour y’aura des gâteaux en Lego', 'Elle a trop de la chance ❤️', 'Quand on voit toute les vidéo de la chaîne Dior a 2 k de vue et la 500k on est fière de Léna !', ""J'aime trop cette fille, toujours souriante !"", 'Tu revent le tablier 2000 euro et c bon', 'Comment il flirt avec elle dans le regard, les sourires et tout 😹', 'Ca a lair trop bon 😍', 'moi qui attend la recette ... 😂', 'C’est lui l’ex à Nathanya?', 'Quelle honneur que Léna en est arrivée là !', 'Un bout de sucre cette femme', 'Christian Dior Dior', 'This guy invented chocolate praline? 😮']"
503,7RBXnEd1XvU,"['Using an AR filter available on Snapchat, Instagram, Facebook, and the Dior website, the new Dior Luminarie-inspired packaging comes to life in 3D. Click http://on.dior.com/lens-xmas20 and have a go!', 'completey overloaded.', 'Красиво😍', 'Frohe Weihnachten 🎄', 'Meine Oma die ich so sehr geliebt habe.\nHat zu mir immer gesagt, schlechte Zeiten. Schau auf die Röcke.\nSchlechte Zeit die Röcke werden lang.\nIch hoffe das wir auf der Welt wieder irgendwann kurz tragen. \nHochachtungsvoll Sascha', 'Ich freue mich darauf.', 'Ich liebe Dior.\nDior hat angefangen eine Leinwand nach dem 2 Weltkrieg zu schaffen. \nDaher verehre ich die Marke Dior.\nNun sind wir wegen Korona im 3. WELTKRIEG anderst denoch es betrifft die ganze Welt.\nWas macht das Haus Dior daraus...\nIch bin gespannt', 'She is a gorgeous lady. I enjoy ALL the colors, patterns and warmth. Thank you. Happy Holidays Dior!! Love & Light.\nAlways - Jeannette Smith', 'Extremely beautiful and fun!! Delightful!!', ""J'adore la table !"", '👍😃', '😍', 'this THIS is how i wanna live', 'Sampek bola pohon natal dan perabotan makan pun merk dior aduh sultan banget', 'Nice 👌👌👌', 'Wow... Spectacular place 🤩', 'So Beautiful.  💐🏵🌹', '💖', 'I hope Dior will hire me one day😇', 'Hi Christian Dior 🐳🐋🐙']"
504,FFD8txV7_w4,"[""What's the name of this white girl?"", 'Hope Mandy Moore will be your model 😍', 'Джони Деппа в рекламу!', 'Whats the name of this song, pleas?', '👍👋', '💖', 'Magnifique j’adore se aue vous faite sur tout les coussins ils sont trop beaux. 💜', 'They’ve done it again 👏🏽', 'Muhteşemmmm.', 'who are the models???', 'Fabulous!', '°🎼___________________°\nS⭕🎤Beautiful🎵Song\n°___________________💘°', 'Music.', 'hire me. im tall', 'first?', 'Who 💗😭', '👍👍❤💙', '😍', 'What a dream 😍', '💖']"
505,RBdSJL2nESA,"['Kat Graham’s Thanksgiving cooking tutorial has just gone live! Check out the actress’s gorgeous hand-painted plates from the Dior Maison Cruise collection on http://on.dior.com/cruise21-collection.', '😍😍😍😍😍😍', 'Love Kat and that kitchen!', 'Love you kat💖💖💖💖💖💖💖😘😘😘😘😘😘😘', '❤️', 'J', 'Love Kat Graham! What a sweetheart! And that looked so good and those PLATES! 😱😱GORGEOUS!', ""She's so sweet 🤗🤗"", 'Wow! just got TVD nostalgia. Anyways, we missed you Kat.', '👍', 'Aunt Jemima IS NOT maple syrup.  I’d go with cashew “butter” over that country crock looking stuff.  The dishes? Niiice.', 'I love ❤️❤️❤️🔥❤️❤️❤️❤️', 'Why am I even here....', 'The Dior plates that I didn’t know to need', 'I love her ❤️', 'Wow', 'Can a Miss world be a runway model in Paris? If so can she be both a runway model and brand ambassador in Paris? If she can how much does she get paid for a year?\n\nPls tell me. I found u as a perfect person to answer this! Pls reply!', 'I love her so much and that looks really good!!!', 'I love it', 'kat graham is one of my favorite actors! love her on tvd']"
506,g1sP9Lc7_gg,"['눈나....', '她是誰', 'Boze Narodzenie z Supermodel  Cara  Delevingne *', 'christian Dios make keychain size handbags, please', 'Huh?!', 'Cara  Delevingne  beauty  sexy Supermodel*', 'Brava Cara!!! 👏👏👏💯', 'Please make a Addict eua parfum commercial', 'Dior addict eua parfum is a amazing fragrance! And dont have Commercial!!', 'Please Dior make a Dior addict commercial!', 'Kara - clever/beautiful!\r\nAnd who is Dior?)))', 'cara!', 'Beautiful collection😍😍', '귀엽노ㅋ', 'I arrived early for my fav Model in the world', '👍😃', '👍👍👍👍👍', 'ugh i love dior', 'Cara is acting crazy 🤪', 'Look at how beautiful cara']"
507,5DuL56YPTLM,"['Explore the full range of women’s gifts by clicking http://on.dior.com/gifts-women or visiting your nearest Dior boutique.', 'It’s Taipei My city', 'KL is the only SEA city to get Dior Christmas Tree but was not even featured in the video?', 'Bellissima', 'I want Dior for my Christmas presents. Amen universe amen. One day💝🧚🏻\u200d♀️🥺', 'i will get to be in those windows one day, ameen.', 'Im fascinated..', 'Im fascinated..', 'WAOWWW ❤️ JİSOO', 'Apulian craftsmanship in the world! Thanks Dior ❤️', ""WOW! That's gorgeous, beyond gorgeous!~"", 'Absolutely beautiful!', 'Beautiful!!! 🥰🌟🎇🎄', '👍👋', 'Gorgeous! Wish I could see them in person. ❤️🙌🙌🙌', '💖💖', 'Wow wow wow beautiful', 'Palli perunal polle ind', '♡♡♡♡♡♡♡♡♡♡♡♡', 'How I wish I could get some Christmas gifts from dior 🥰']"
508,wVvVU5pzVWg,"[""Esta hermosa colección ha sido acá nomás cerca a mi barrio acá en el Carmen Chincha en Ica Perú ♥️ I'm proud of Perú 🇵🇪🇵🇪🇵🇪🇵🇪"", 'Stupenda', '👍👌🙆\u200d♀️🇹🇷', 'Hi, anyonne could tell me what the music is ? Thanks a lot ! :)', ""Matty Fall from IMG models. I just watched her video posted from IMG's YT channel. God I love her! She's livin' the life."", 'I', 'the model is so beautiful, love the theme of this concept and how it was portrayed!!', 'Send mee your number sir', '👌', 'Christian Dior dior', 'The beauty in this video is beyond limit', '👍', '❤❤', 'Okay ok, I’m seeing something here... 🤔', 'what does cruise mean?', 'The Last Shall Be First 🥀', '👍👍👍👍👍', 'That is perfect😍😍😍.I also want to be model👩🏻', '👍👌👌', 'Muy Hermosa la modelo!.']"
509,dla2TKxhMVc,"['Floral for spring, groundbreaking....!', 'The designer of dreams 😘', 'First💪😎']"
510,HHU_x8T5BFc,[]
511,lnWduyVxHIM,['The designer of dreams xoxo 😘']
512,QYLd-R78xG0,"['💕🌹🌹🌹💕', 'Does anyone know the music ?', 'This book is definitely going on my Christmas list!  Looks fabulous', ""what's the music in this?"", 'This is remind me kim Jisoo of blackpink 💜', 'yay first comment', 'The cover looks like that Kanye West album']"
513,rjlvO8N6YoM,[]
514,5DY843zpJFc,[]
515,0UtB2ptKNBA,"['I got the black pair amazing', 'I LOVE DIOR⚘💜', 'EXCELENTE\n★★★★★', 'Dior’s behind product : chef’s kiss', 'Love it', '😻😻😻👏👏👏👏', '👍 awesome ⭐', 'Where can I download the background music?', 'Design ❤️', 'Ces chaussures sont vraiment beaux,elagants et surtout confortables,on dirait sauter sur les nuages 😍😍😍', 'Interesting to see the step by step, in the workshop', 'Beautiful', 'Im here', 'yezzur', '17 hours! Bruh', 'D i o r 🤍', 'hi', ""I'll work really hard so that i can work for dior someday😌"", '👟 😝😍', 'What a shoe']"
516,v-neJmOnr1w,"['The capsule is now available on https://www.dior.com/en_int/mens-fashion/modern-tailoring and in a selection of boutiques worldwide.', 'The tittle of music?', 'Beautiful guys!', 'Nhạc hay quá!', 'Kim surprise ending! Who is the boxer?', 'Track ID: Wordy Rappinghood by Tom Tom Club', 'For anyone wondering, the song is Wordy Rappinghood - Tom Tom Club!', 'I have watched this so many times', ""Song's name: wordy rappinghood Tom Tom club"", 'What is this song? I love it!', 'Everything about this campaign - collection, music, art direction and Kim at the end! 💙', 'Name this song?', 'The name of the song is ""Wordy Rappinghood""', 'Song is stuckkkkkk in my head', '👍😃', 'Whats with the multi culti? 👿', 'Giveaways from dior please', 'Time for youngsters to understand - great suit is good for action!', 'music?', 'The models are so handsome that I almost forgot I came for DIOR 😅❤❤❤']"
517,ufLoo1CTPB4,"[""Merci! Grazie! for beauty inspired by Godly heritage and culture. Magnifique, worthy of Christian Dior's legacy & name! Viva Lecce!. Mabuhay team CD Cruise 2021!"", 'meraviglia italiana', 'Mi viene da piangere. Viva Lecce!!!', 'Good story', 'Niesamowicie ! Piękna muzyka , miejsce i kolekcja ! 🤩❤️', 'Dico grazie atutti', 'BRAVO!!! MARIA U R AMAZING!!!♥️♥️♥️♥️♥️', 'The closing music is absolutely enchanting. Does anyone know who it is?', 'Incredible! Great way to promote the city, its traditional crafts and lovely people!', 'Capolavoro ❤️', '👍👍👍👍👍', 'Love it❤️❤️ #Reenaroy07', ""C'est super ! \nViva il Sud !"", 'Lindíssimo, amazing.', '왜 자막에 일본어는 있는데 한국어는 없죠..?', 'The whole video is so calming to watch', 'Impresionada!!!...😍😍😍#Dior..', 'Gorgeous', 'Christian Dior Dior WOOOOOOO', 'Meraviglioso 💓']"
518,vLLm3RIKPwM,"[""Oh this is beautiful...this reminds me of how these shiny cosmetics makes me felt in the 90's. It's feels special, warm, and dreamy. Thanks brand like dior to preserve class for the cosmetics industry 👏 ✨"", 'YOU HAVE NO SHAME. GROSS.', '%100 CRIME PRODUCTS.', 'MADE POSSIBLE WITH CRIME %100 VIOLATION OF HUMAN RIGHTS YOU MADE PEOPLE PUT CRIME ON THEMSELVES FOR YEARS', 'The music is Jewel - Twinkle Twinkle Little Star', ""what's the title of song?"", '2M views and only 37 comments????', 'Muy bonita la publicidad. Bien Dior', 'Gosh, her voice sounds like Gunhild Carling!  Beautiful!', 'I Love Dior! 🌺💗🌺', 'Name of song?', '🥺🤍', 'Quem fez os efeitos visuais deste filme é fera. 💗', 'Anyone know who is singing this song beautifully?', 'I have  the entire  Dior collection i love the brand', '😍😍', 'HÜMA 🎯😇😇', '❤️', 'I love Dior. Wow beautiful ❤️❤️❤️❤️', 'What does it take to be a model please tell me😭']"
519,U6Mh0UKh920,"['This song is just perfection, it has a spirit for sure.', 'Beautiful... I felt ancient gods watching it..', 'Beautiful spooky', 'MAGIC', 'so that 2:43 was a part of the vid and here i was, trynna find that fly', 'I absolutely ❤️ this song!!!!! 😍', 'Muhteşemmmm', 'song??', 'Does anyone know the name of the song at 1:38 ?', 'Magnífico!!!', '2:43   sound of a fly', 'love this advert so much', 'So powerful.....just from the video looks like this collection is about global warming...... were destroying MOTHER 🌎 🌏 ♥️♥️♥️♥️', 'So powerful.....just from the video looks like this collection is about global warming...... were destroying MOTHER 🌎 🌏 ♥️♥️♥️♥️', 'WHAT IS THAT SONG???', 'booooooooooooooooooooooooooooooring!', ""J'ai déjà entendue dans un film indien hindi"", 'Подскажите название трека🙏🙏🙏', 'W l italia la tarantella w il Salento e la terra bella', 'Un video sublime grazieee']"
